Info,UF,Município,Metro/Interior,Ano_Semana,CasosAcumulados,CasosNovos,ObitosAcumulados,ObitosNovos
COVID19Casos,PR,Congonhinhas,Interior,9/2023,19.566,8.0,287.0,0
COVID19Casos,PR,Conselheiro Mairinck,Interior,9/2023,9.110,-2.0,119.0,0
COVID19Casos,PR,Contenda,Reg. Metropolitana,9/2023,29.752,2.0,532.0,0
COVID19Casos,PR,Corbélia,Interior,9/2023,36.559,1.0,392.0,0
COVID19Casos,PR,Cornélio Procópio,Interior,9/2023,115.372,39.0,1.393,0
COVID19Casos,PR,Coronel Domingos Soares,Interior,9/2023,15.690,1.0,154.0,0
COVID19Casos,PR,Coronel Vivida,Interior,9/2023,44.359,0.0,637.0,0
COVID19Casos,PR,Corumbataí do Sul,Interior,9/2023,5.236,0.0,56.0,0
COVID19Casos,PR,Cruz Machado,Interior,9/2023,19.128,9.0,273.0,0
COVID19Casos,PR,Cruzeiro do Iguaçu,Interior,9/2023,7.833,4.0,98.0,0
COVID19Casos,PR,Cruzeiro do Oeste,Interior,9/2023,38.685,8.0,658.0,0
COVID19Casos,PR,Cruzeiro do Sul,Interior,9/2023,9.996,0.0,84.0,0
COVID19Casos,PR,Cruzmaltina,Interior,9/2023,6.293,0.0,61.0,1
COVID19Casos,PR,Curitiba,Reg. Metropolitana,9/2023,2.113.447,877.0,60.418,3
COVID19Casos,PR,Curiúva,Interior,9/2023,20.389,11.0,343.0,0
COVID19Casos,PR,Diamante D'Oeste,Interior,9/2023,7.911,1.0,162.0,1
COVID19Casos,PR,Diamante do Norte,Interior,9/2023,7.161,0.0,119.0,0
COVID19Casos,PR,Diamante do Sul,Interior,9/2023,6.833,1.0,133.0,0
COVID19Casos,PR,Dois Vizinhos,Interior,9/2023,93.487,18.0,763.0,0
COVID19Casos,PR,Douradina,Interior,9/2023,20.695,1.0,147.0,0
COVID19Casos,PR,Doutor Camargo,Interior,9/2023,10.953,4.0,147.0,0
COVID19Casos,PR,Doutor Ulysses,Reg. Metropolitana,9/2023,6.013,0.0,63.0,0
COVID19Casos,PR,Enéas Marques,Interior,9/2023,11.501,0.0,119.0,0
COVID19Casos,PR,Engenheiro Beltrão,Interior,9/2023,26.641,7.0,252.0,0
COVID19Casos,PR,Entre Rios do Oeste,Interior,9/2023,6.321,0.0,49.0,0
COVID19Casos,PR,Esperança Nova,Interior,9/2023,5.285,0.0,56.0,0
COVID19Casos,PR,Espigão Alto do Iguaçu,Interior,9/2023,9.331,0.0,63.0,0
COVID19Casos,PR,Farol,Interior,9/2023,3.542,0.0,70.0,0
COVID19Casos,PR,Faxinal,Interior,9/2023,34.492,0.0,609.0,0
COVID19Casos,PR,Fazenda Rio Grande,Reg. Metropolitana,9/2023,193.172,11.0,3.517,1
COVID19Casos,PR,Fênix,Interior,9/2023,10.282,2.0,77.0,0
COVID19Casos,PR,Fernandes Pinheiro,Interior,9/2023,6.118,0.0,119.0,0
COVID19Casos,PR,Figueira,Interior,9/2023,12.918,3.0,216.0,-1
COVID19Casos,PR,Flor da Serra do Sul,Interior,9/2023,10.683,1.0,175.0,0
COVID19Casos,PR,Floraí,Interior,9/2023,13.692,0.0,98.0,0
COVID19Casos,PR,Floresta,Interior,9/2023,21.199,7.0,196.0,0
COVID19Casos,PR,Florestópolis,Interior,9/2023,21.161,0.0,336.0,0
COVID19Casos,PR,Flórida,Interior,9/2023,5.278,0.0,91.0,0
COVID19Casos,PR,Formosa do Oeste,Interior,9/2023,11.277,0.0,182.0,0
COVID19Casos,PR,Foz do Iguaçu,Interior,9/2023,585.979,97.0,9.352,0
COVID19Casos,PR,Foz do Jordão,Interior,9/2023,7.399,0.0,119.0,0
COVID19Casos,PR,Francisco Alves,Interior,9/2023,5.271,0.0,133.0,0
COVID19Casos,PR,Francisco Beltrão,Interior,9/2023,243.663,29.0,2.212,0
COVID19Casos,PR,General Carneiro,Interior,9/2023,9.667,0.0,322.0,0
COVID19Casos,PR,Godoy Moreira,Interior,9/2023,4.814,1.0,35.0,0
COVID19Casos,PR,Goioerê,Interior,9/2023,38.551,6.0,658.0,0
COVID19Casos,PR,Goioxim,Interior,9/2023,7.168,0.0,63.0,0
COVID19Casos,PR,Grandes Rios,Interior,9/2023,9.310,0.0,133.0,0
COVID19Casos,PR,Guaíra,Interior,9/2023,59.764,4.0,868.0,0
COVID19Casos,PR,Guairaçá,Interior,9/2023,7.210,0.0,147.0,0
COVID19Casos,PR,Guamiranga,Interior,9/2023,19.273,3.0,180.0,1
COVID19Casos,PR,Guapirama,Interior,9/2023,7.609,0.0,112.0,0
COVID19Casos,PR,Guaporema,Interior,9/2023,4.326,0.0,42.0,0
COVID19Casos,PR,Guaraci,Interior,9/2023,10.061,4.0,112.0,0
COVID19Casos,PR,Guaraniaçu,Interior,9/2023,22.329,1.0,280.0,0
COVID19Casos,PR,Guarapuava,Interior,9/2023,297.172,8.0,4.865,0
COVID19Casos,PR,Guaraqueçaba,Interior,9/2023,9.310,0.0,147.0,0
COVID19Casos,PR,Guaratuba,Interior,9/2023,95.882,10.0,1.442,0
COVID19Casos,PR,Honório Serpa,Interior,9/2023,8.162,0.0,84.0,0
COVID19Casos,PR,Ibaiti,Interior,9/2023,61.244,5.0,1.288,0
COVID19Casos,PR,Ibema,Interior,9/2023,6.475,0.0,224.0,0
COVID19Casos,PR,Ibiporã,Interior,9/2023,103.736,13.0,1.673,0
COVID19Casos,PR,Icaraíma,Interior,9/2023,14.742,0.0,140.0,0
COVID19Casos,PR,Iguaraçu,Interior,9/2023,6.732,3.0,185.0,1
COVID19Casos,PR,Iguatu,Interior,9/2023,6.006,4.0,98.0,0
COVID19Casos,PR,Imbaú,Interior,9/2023,20.036,2.0,448.0,0
COVID19Casos,PR,Imbituva,Interior,9/2023,54.544,0.0,896.0,0
COVID19Casos,PR,Inácio Martins,Interior,9/2023,19.540,3.0,147.0,0
COVID19Casos,PR,Inajá,Interior,9/2023,6.479,3.0,77.0,0
COVID19Casos,PR,Indianópolis,Interior,9/2023,11.921,2.0,77.0,0
COVID19Casos,PR,Ipiranga,Interior,9/2023,18.888,2.0,273.0,0
COVID19Casos,PR,Iporã,Interior,9/2023,23.522,3.0,238.0,0
COVID19Casos,PR,Iracema do Oeste,Interior,9/2023,4.389,0.0,42.0,0
COVID19Casos,PR,Irati,Interior,9/2023,133.422,7.0,1.533,0
COVID19Casos,PR,Iretama,Interior,9/2023,22.733,2.0,168.0,0
COVID19Casos,PR,Itaguajé,Interior,9/2023,6.151,1.0,84.0,0
COVID19Casos,PR,Itaipulândia,Interior,9/2023,20.832,0.0,217.0,0
COVID19Casos,PR,Itambaracá,Interior,9/2023,11.308,2.0,189.0,0
COVID19Casos,PR,Itambé,Interior,9/2023,10.943,1.0,273.0,0
COVID19Casos,PR,Itapejara d'Oeste,Interior,9/2023,26.362,0.0,336.0,0
COVID19Casos,PR,Itaperuçu,Reg. Metropolitana,9/2023,37.140,2.0,882.0,0
COVID19Casos,PR,Itaúna do Sul,Interior,9/2023,5.628,0.0,42.0,0
COVID19Casos,PR,Ivaí,Interior,9/2023,19.061,0.0,203.0,0
COVID19Casos,PR,Ivaiporã,Interior,9/2023,54.870,2.0,742.0,0
COVID19Casos,PR,Ivaté,Interior,9/2023,14.140,0.0,49.0,0
COVID19Casos,PR,Ivatuba,Interior,9/2023,4.992,12.0,91.0,0
COVID19Casos,PR,Jaboti,Interior,9/2023,11.168,4.0,133.0,0
COVID19Casos,PR,Jacarezinho,Interior,9/2023,94.611,18.0,994.0,0
COVID19Casos,PR,Jaguapitã,Interior,9/2023,40.993,8.0,518.0,0
COVID19Casos,PR,Jaguariaíva,Interior,9/2023,55.658,6.0,1.218,0
COVID19Casos,PR,Jandaia do Sul,Interior,9/2023,58.309,11.0,721.0,0
COVID19Casos,PR,Janiópolis,Interior,9/2023,11.443,2.0,175.0,0
COVID19Casos,PR,Japira,Interior,9/2023,10.402,0.0,112.0,0
COVID19Casos,PR,Japurá,Interior,9/2023,19.519,1.0,140.0,0
COVID19Casos,PR,Jardim Alegre,Interior,9/2023,13.447,2.0,259.0,0
COVID19Casos,PR,Jardim Olinda,Interior,9/2023,665,0.0,14.0,0
COVID19Casos,PR,Jataizinho,Interior,9/2023,21.398,1.0,420.0,0
COVID19Casos,PR,Jesuítas,Interior,9/2023,15.001,0.0,168.0,0
COVID19Casos,PR,Joaquim Távora,Interior,9/2023,29.213,4.0,441.0,0
COVID19Casos,PR,Jundiaí do Sul,Interior,9/2023,2.793,0.0,70.0,0
COVID19Casos,PR,Juranda,Interior,9/2023,15.475,1.0,245.0,0
COVID19Casos,PR,Jussara,Interior,9/2023,16.030,0.0,105.0,0
COVID19Casos,PR,Kaloré,Interior,9/2023,16.292,8.0,217.0,0
COVID19Casos,PR,Lapa,Reg. Metropolitana,9/2023,87.339,13.0,1.092,0
COVID19Casos,PR,Laranjal,Interior,9/2023,5.901,0.0,112.0,0
COVID19Casos,PR,Laranjeiras do Sul,Interior,9/2023,37.110,1.0,819.0,0
COVID19Casos,PR,Leópolis,Interior,9/2023,9.660,2.0,98.0,0
COVID19Casos,PR,Lidianópolis,Interior,9/2023,8.400,0.0,70.0,0
COVID19Casos,PR,Lindoeste,Interior,9/2023,8.407,0.0,91.0,0
COVID19Casos,PR,Loanda,Interior,9/2023,52.190,2.0,483.0,0
COVID19Casos,PR,Lobato,Interior,9/2023,11.909,4.0,112.0,0
COVID19Casos,PR,Londrina,Interior,9/2023,1.338.769,312.0,19.068,0
COVID19Casos,PR,Luiziana,Interior,9/2023,13.308,7.0,119.0,0
COVID19Casos,PR,Lunardelli,Interior,9/2023,8.652,0.0,70.0,0
COVID19Casos,PR,Lupionópolis,Interior,9/2023,10.030,4.0,196.0,0
COVID19Casos,PR,Mallet,Interior,9/2023,16.602,8.0,112.0,0
COVID19Casos,PR,Mamborê,Interior,9/2023,28.702,2.0,266.0,0
COVID19Casos,PR,Mandaguaçu,Interior,9/2023,63.341,4.0,686.0,0
COVID19Casos,PR,Mandaguari,Interior,9/2023,79.888,26.0,1.005,1
COVID19Casos,PR,Mandirituba,Reg. Metropolitana,9/2023,43.498,0.0,749.0,0
COVID19Casos,PR,Manfrinópolis,Interior,9/2023,4.571,0.0,63.0,0
COVID19Casos,PR,Mangueirinha,Interior,9/2023,30.863,0.0,385.0,0
COVID19Casos,PR,Manoel Ribas,Interior,9/2023,20.625,2.0,231.0,0
COVID19Casos,PR,Marechal Cândido Rondon,Interior,9/2023,94.643,3.0,1.344,0
COVID19Casos,PR,Maria Helena,Interior,9/2023,9.611,0.0,70.0,0
COVID19Casos,PR,Marialva,Interior,9/2023,104.300,8.0,1.106,0
COVID19Casos,PR,Marilândia do Sul,Interior,9/2023,20.195,0.0,336.0,0
COVID19Casos,PR,Marilena,Interior,9/2023,11.628,1.0,140.0,0
COVID19Casos,PR,Mariluz,Interior,9/2023,17.962,0.0,399.0,0
COVID19Casos,PR,Maringá,Interior,9/2023,1.035.069,145.0,13.055,0
COVID19Casos,PR,Mariópolis,Interior,9/2023,10.550,1.0,182.0,0
COVID19Casos,PR,Maripá,Interior,9/2023,11.892,4.0,182.0,0
COVID19Casos,PR,Marmeleiro,Interior,9/2023,37.372,7.0,420.0,0
COVID19Casos,PR,Marquinho,Interior,9/2023,8.360,2.0,56.0,0
COVID19Casos,PR,Marumbi,Interior,9/2023,13.267,1.0,126.0,0
COVID19Casos,PR,Matelândia,Interior,9/2023,33.606,8.0,490.0,0
COVID19Casos,PR,Matinhos,Interior,9/2023,72.130,3.0,1.19,0
COVID19Casos,PR,Mato Rico,Interior,9/2023,2.913,4.0,42.0,0
COVID19Casos,PR,Mauá da Serra,Interior,9/2023,12.880,0.0,231.0,0
COVID19Casos,PR,Medianeira,Interior,9/2023,100.023,14.0,1.085,0
COVID19Casos,PR,Mercedes,Interior,9/2023,10.955,0.0,84.0,0
COVID19Casos,PR,Mirador,Interior,9/2023,4.620,0.0,28.0,0
COVID19Casos,PR,Miraselva,Interior,9/2023,2.605,1.0,63.0,0
COVID19Casos,PR,Missal,Interior,9/2023,17.250,10.0,161.0,0
COVID19Casos,PR,Moreira Sales,Interior,9/2023,15.715,0.0,322.0,0
COVID19Casos,PR,Morretes,Interior,9/2023,34.882,1.0,441.0,0
COVID19Casos,PR,Munhoz de Melo,Interior,9/2023,7.680,1.0,77.0,0
COVID19Casos,PR,Nossa Senhora das Graças,Interior,9/2023,8.126,5.0,77.0,0
COVID19Casos,PR,Nova Aliança do Ivaí,Interior,9/2023,2.072,0.0,14.0,0
COVID19Casos,PR,Nova América da Colina,Interior,9/2023,6.468,0.0,56.0,0
COVID19Casos,PR,Nova Aurora,Interior,9/2023,24.929,2.0,399.0,0
COVID19Casos,PR,Nova Cantu,Interior,9/2023,11.965,2.0,147.0,0
COVID19Casos,PR,Nova Esperança,Interior,9/2023,49.457,4.0,714.0,0
COVID19Casos,PR,Nova Esperança do Sudoeste,Interior,9/2023,10.666,1.0,91.0,0
COVID19Casos,PR,Nova Fátima,Interior,9/2023,10.829,0.0,147.0,0
COVID19Casos,PR,Nova Laranjeiras,Interior,9/2023,11.970,0.0,91.0,0
COVID19Casos,PR,Nova Londrina,Interior,9/2023,23.526,11.0,252.0,0
COVID19Casos,PR,Nova Olímpia,Interior,9/2023,7.651,0.0,168.0,0
COVID19Casos,PR,Nova Prata do Iguaçu,Interior,9/2023,18.537,1.0,175.0,0
COVID19Casos,PR,Nova Santa Bárbara,Interior,9/2023,6.946,1.0,147.0,0
COVID19Casos,PR,Nova Santa Rosa,Interior,9/2023,13.361,2.0,140.0,0
COVID19Casos,PR,Nova Tebas,Interior,9/2023,12.289,-1.0,126.0,0
COVID19Casos,PR,Novo Itacolomi,Interior,9/2023,7.252,0.0,56.0,0
COVID19Casos,PR,Ortigueira,Interior,9/2023,29.594,1.0,553.0,0
COVID19Casos,PR,Ourizona,Interior,9/2023,7.121,1.0,105.0,0
COVID19Casos,PR,Ouro Verde do Oeste,Interior,9/2023,12.206,1.0,252.0,0
COVID19Casos,PR,Paiçandu,Interior,9/2023,77.297,-3.0,1.127,0
COVID19Casos,PR,Palmas,Interior,9/2023,98.191,2.0,1.246,0
COVID19Casos,PR,Palmeira,Interior,9/2023,64.321,3.0,777.0,0
COVID19Casos,PR,Palmital,Interior,9/2023,18.942,0.0,301.0,0
COVID19Casos,PR,Palotina,Interior,9/2023,77.805,4.0,735.0,0
COVID19Casos,PR,Paraíso do Norte,Interior,9/2023,35.780,17.0,364.0,0
COVID19Casos,PR,Paranacity,Interior,9/2023,16.534,0.0,210.0,0
COVID19Casos,PR,Paranaguá,Interior,9/2023,243.941,6.0,4.543,0
COVID19Casos,PR,Paranapoema,Interior,9/2023,5.845,0.0,35.0,0
COVID19Casos,PR,Paranavaí,Interior,9/2023,194.412,27.0,2.478,0
COVID19Casos,PR,Pato Bragado,Interior,9/2023,9.002,0.0,91.0,0
COVID19Casos,PR,Pato Branco,Interior,9/2023,209.665,10.0,2.31,0
COVID19Casos,PR,Paula Freitas,Interior,9/2023,9.184,0.0,119.0,0
COVID19Casos,PR,Paulo Frontin,Interior,9/2023,7.133,0.0,42.0,0
COVID19Casos,PR,Peabiru,Interior,9/2023,28.116,4.0,315.0,0
COVID19Casos,PR,Perobal,Interior,9/2023,15.169,0.0,70.0,0
COVID19Casos,PR,Pérola,Interior,9/2023,23.005,1.0,287.0,0
COVID19Casos,PR,Pérola d'Oeste,Interior,9/2023,9.716,5.0,82.0,1
COVID19Casos,PR,Piên,Reg. Metropolitana,9/2023,21.754,3.0,238.0,0
COVID19Casos,PR,Pinhais,Reg. Metropolitana,9/2023,292.345,35.0,4.515,0
COVID19Casos,PR,Pinhal de São Bento,Interior,9/2023,5.524,1.0,14.0,0
COVID19Casos,PR,Pinhalão,Interior,9/2023,13.041,5.0,168.0,0
COVID19Casos,PR,Pinhão,Interior,9/2023,33.698,0.0,651.0,0
COVID19Casos,PR,Piraí do Sul,Interior,9/2023,38.955,0.0,679.0,0
COVID19Casos,PR,Piraquara,Reg. Metropolitana,9/2023,155.234,17.0,2.506,0
COVID19Casos,PR,Pitanga,Interior,9/2023,73.718,34.0,455.0,0
COVID19Casos,PR,Pitangueiras,Interior,9/2023,6.510,0.0,98.0,0
COVID19Casos,PR,Planaltina do Paraná,Interior,9/2023,5.649,0.0,56.0,0
COVID19Casos,PR,Planalto,Interior,9/2023,15.589,0.0,182.0,0
COVID19Casos,PR,Ponta Grossa,Interior,9/2023,670.016,69.0,11.158,0
COVID19Casos,PR,Pontal do Paraná,Interior,9/2023,76.179,32.0,1.008,0
COVID19Casos,PR,Porecatu,Interior,9/2023,28.252,0.0,378.0,0
COVID19Casos,PR,Porto Amazonas,Interior,9/2023,6.363,0.0,140.0,0
COVID19Casos,PR,Porto Barreiro,Interior,9/2023,5.936,0.0,49.0,0
COVID19Casos,PR,Porto Rico,Interior,9/2023,9.457,0.0,63.0,0
COVID19Casos,PR,Porto Vitória,Interior,9/2023,5.530,0.0,70.0,0
COVID19Casos,PR,Prado Ferreira,Interior,9/2023,1.511,1.0,154.0,0
COVID19Casos,PR,Pranchita,Interior,9/2023,11.683,0.0,98.0,0
COVID19Casos,PR,Presidente Castelo Branco,Interior,9/2023,11.704,0.0,119.0,0
COVID19Casos,PR,Primeiro de Maio,Interior,9/2023,11.237,3.0,308.0,0
COVID19Casos,PR,Prudentópolis,Interior,9/2023,70.523,40.0,994.0,0
COVID19Casos,PR,Quarto Centenário,Interior,9/2023,7.693,0.0,56.0,0
COVID19Casos,PR,Quatiguá,Interior,9/2023,24.562,5.0,316.0,1
COVID19Casos,PR,Quatro Barras,Reg. Metropolitana,9/2023,48.420,6.0,770.0,0
COVID19Casos,PR,Quatro Pontes,Interior,9/2023,9.505,4.0,84.0,0
COVID19Casos,PR,Quedas do Iguaçu,Interior,9/2023,44.809,4.0,679.0,0
COVID19Casos,PR,Querência do Norte,Interior,9/2023,19.118,1.0,84.0,0
COVID19Casos,PR,Quinta do Sol,Interior,9/2023,12.942,3.0,98.0,0
COVID19Casos,PR,Quitandinha,Reg. Metropolitana,9/2023,19.092,3.0,441.0,0
COVID19Casos,PR,Ramilândia,Interior,9/2023,6.188,0.0,84.0,0
COVID19Casos,PR,Rancho Alegre,Interior,9/2023,8.883,0.0,70.0,0
COVID19Casos,PR,Rancho Alegre D'Oeste,Interior,9/2023,4.844,0.0,63.0,0
COVID19Casos,PR,Realeza,Interior,9/2023,40.432,0.0,371.0,0
COVID19Casos,PR,Rebouças,Interior,9/2023,28.328,5.0,343.0,0
COVID19Casos,PR,Renascença,Interior,9/2023,14.882,0.0,168.0,0
COVID19Casos,PR,Reserva,Interior,9/2023,43.521,3.0,616.0,0
COVID19Casos,PR,Reserva do Iguaçu,Interior,9/2023,9.023,0.0,77.0,0
COVID19Casos,PR,Ribeirão Claro,Interior,9/2023,27.068,3.0,196.0,0
COVID19Casos,PR,Ribeirão do Pinhal,Interior,9/2023,19.026,0.0,427.0,0
COVID19Casos,PR,Rio Azul,Interior,9/2023,21.601,5.0,189.0,0
COVID19Casos,PR,Rio Bom,Interior,9/2023,7.833,0.0,91.0,0
COVID19Casos,PR,Rio Bonito do Iguaçu,Interior,9/2023,12.591,1.0,105.0,0
COVID19Casos,PR,Rio Branco do Ivaí,Interior,9/2023,6.517,0.0,98.0,0
COVID19Casos,PR,Rio Branco do Sul,Reg. Metropolitana,9/2023,50.671,8.0,1.141,0
COVID19Casos,PR,Rio Negro,Reg. Metropolitana,9/2023,15.939,0.0,532.0,0
COVID19Casos,PR,Rolândia,Interior,9/2023,120.758,25.0,2.156,0
COVID19Casos,PR,Roncador,Interior,9/2023,14.908,1.0,161.0,0
COVID19Casos,PR,Rondon,Interior,9/2023,18.251,2.0,154.0,0
COVID19Casos,PR,Rosário do Ivaí,Interior,9/2023,11.403,0.0,63.0,0
COVID19Casos,PR,Sabáudia,Interior,9/2023,19.481,0.0,245.0,0
COVID19Casos,PR,Salgado Filho,Interior,9/2023,7.397,3.0,84.0,0
COVID19Casos,PR,Salto do Itararé,Interior,9/2023,12.047,0.0,294.0,0
COVID19Casos,PR,Salto do Lontra,Interior,9/2023,27.301,6.0,264.0,1
COVID19Casos,PR,Santa Amélia,Interior,9/2023,5.887,0.0,77.0,0
COVID19Casos,PR,Santa Cecília do Pavão,Interior,9/2023,7.186,5.0,105.0,0
COVID19Casos,PR,Santa Cruz de Monte Castelo,Interior,9/2023,17.612,0.0,147.0,0
COVID19Casos,PR,Santa Fé,Interior,9/2023,12.219,1.0,378.0,0
COVID19Casos,PR,Santa Helena,Interior,9/2023,39.525,1.0,644.0,0
COVID19Casos,PR,Santa Inês,Interior,9/2023,3.007,-1.0,21.0,0
COVID19Casos,PR,Santa Isabel do Ivaí,Interior,9/2023,21.472,13.0,224.0,0
COVID19Casos,PR,Santa Izabel do Oeste,Interior,9/2023,21.149,7.0,273.0,0
COVID19Casos,PR,Santa Lúcia,Interior,9/2023,5.698,0.0,63.0,0
COVID19Casos,PR,Santa Maria do Oeste,Interior,9/2023,16.394,0.0,217.0,0
COVID19Casos,PR,Santa Mariana,Interior,9/2023,20.506,2.0,420.0,0
COVID19Casos,PR,Santa Mônica,Interior,9/2023,6.510,0.0,84.0,0
COVID19Casos,PR,Santa Tereza do Oeste,Interior,9/2023,15.424,-1.0,273.0,0
COVID19Casos,PR,Santa Terezinha de Itaipu,Interior,9/2023,48.375,56.0,896.0,0
COVID19Casos,PR,Santana do Itararé,Interior,9/2023,10.374,0.0,224.0,0
COVID19Casos,PR,Santo Antônio da Platina,Interior,9/2023,113.092,4.0,1.267,0
COVID19Casos,PR,Santo Antônio do Caiuá,Interior,9/2023,5.614,0.0,84.0,0
COVID19Casos,PR,Santo Antônio do Paraíso,Interior,9/2023,5.061,1.0,42.0,0
COVID19Casos,PR,Santo Antônio do Sudoeste,Interior,9/2023,42.418,5.0,273.0,0
COVID19Casos,PR,Santo Inácio,Interior,9/2023,8.964,1.0,154.0,0
COVID19Casos,PR,São Carlos do Ivaí,Interior,9/2023,21.052,3.0,182.0,0
COVID19Casos,PR,São Jerônimo da Serra,Interior,9/2023,13.260,1.0,224.0,0
COVID19Casos,PR,São João,Interior,9/2023,20.400,1.0,182.0,0
COVID19Casos,PR,São João do Caiuá,Interior,9/2023,11.139,2.0,112.0,0
COVID19Casos,PR,São João do Ivaí,Interior,9/2023,19.971,0.0,217.0,0
COVID19Casos,PR,São João do Triunfo,Interior,9/2023,15.700,3.0,77.0,0
COVID19Casos,PR,São Jorge d'Oeste,Interior,9/2023,20.580,0.0,245.0,0
COVID19Casos,PR,São Jorge do Ivaí,Interior,9/2023,15.813,0.0,119.0,0
COVID19Casos,PR,São Jorge do Patrocínio,Interior,9/2023,15.112,4.0,119.0,0
COVID19Casos,PR,São José da Boa Vista,Interior,9/2023,10.374,0.0,203.0,0
COVID19Casos,PR,São José das Palmeiras,Interior,9/2023,6.272,0.0,98.0,0
COVID19Casos,PR,São José dos Pinhais,Reg. Metropolitana,9/2023,484.860,52.0,8.519,0
COVID19Casos,PR,São Manoel do Paraná,Interior,9/2023,4.226,3.0,28.0,0
COVID19Casos,PR,São Mateus do Sul,Interior,9/2023,64.012,4.0,735.0,0
COVID19Casos,PR,São Miguel do Iguaçu,Interior,9/2023,50.027,13.0,658.0,0
COVID19Casos,PR,São Pedro do Iguaçu,Interior,9/2023,8.309,0.0,161.0,0
COVID19Casos,PR,São Pedro do Ivaí,Interior,9/2023,27.225,1.0,413.0,0
COVID19Casos,PR,São Pedro do Paraná,Interior,9/2023,6.408,6.0,28.0,0
COVID19Casos,PR,São Sebastião da Amoreira,Interior,9/2023,13.643,0.0,203.0,0
COVID19Casos,PR,São Tomé,Interior,9/2023,13.377,0.0,42.0,0
COVID19Casos,PR,Sapopema,Interior,9/2023,11.049,13.0,168.0,0
COVID19Casos,PR,Sarandi,Interior,9/2023,186.339,-1.0,2.702,0
COVID19Casos,PR,Saudade do Iguaçu,Interior,9/2023,12.199,2.0,119.0,0
COVID19Casos,PR,Sengés,Interior,9/2023,28.407,1.0,441.0,0
COVID19Casos,PR,Serranópolis do Iguaçu,Interior,9/2023,9.804,1.0,98.0,0
COVID19Casos,PR,Sertaneja,Interior,9/2023,13.790,0.0,147.0,0
COVID19Casos,PR,Sertanópolis,Interior,9/2023,38.773,2.0,434.0,0
COVID19Casos,PR,Siqueira Campos,Interior,9/2023,50.533,8.0,665.0,0
COVID19Casos,PR,Sulina,Interior,9/2023,5.628,0.0,63.0,0
COVID19Casos,PR,Tamarana,Interior,9/2023,20.551,5.0,350.0,0
COVID19Casos,PR,Tamboara,Interior,9/2023,9.965,1.0,112.0,0
COVID19Casos,PR,Tapejara,Interior,9/2023,24.088,1.0,266.0,0
COVID19Casos,PR,Tapira,Interior,9/2023,10.290,0.0,112.0,0
COVID19Casos,PR,Teixeira Soares,Interior,9/2023,14.569,2.0,133.0,0
COVID19Casos,PR,Telêmaco Borba,Interior,9/2023,220.159,67.0,2.933,0
COVID19Casos,PR,Terra Boa,Interior,9/2023,33.460,9.0,463.0,1
COVID19Casos,PR,Terra Rica,Interior,9/2023,27.416,4.0,273.0,0
COVID19Casos,PR,Terra Roxa,Interior,9/2023,30.922,6.0,364.0,0
COVID19Casos,PR,Tibagi,Interior,9/2023,33.761,0.0,700.0,0
COVID19Casos,PR,Tijucas do Sul,Reg. Metropolitana,9/2023,35.739,5.0,560.0,0
COVID19Casos,PR,Toledo,Interior,9/2023,345.015,68.0,3.549,0
COVID19Casos,PR,Tomazina,Interior,9/2023,19.014,2.0,252.0,0
COVID19Casos,PR,Três Barras do Paraná,Interior,9/2023,21.534,1.0,434.0,0
COVID19Casos,PR,Tunas do Paraná,Reg. Metropolitana,9/2023,7.602,0.0,168.0,0
COVID19Casos,PR,Tuneiras do Oeste,Interior,9/2023,15.743,0.0,175.0,0
COVID19Casos,PR,Tupãssi,Interior,9/2023,13.118,0.0,182.0,0
COVID19Casos,PR,Turvo,Interior,9/2023,30.235,1.0,266.0,0
COVID19Casos,PR,Ubiratã,Interior,9/2023,24.195,2.0,749.0,0
COVID19Casos,PR,Umuarama,Interior,9/2023,275.075,37.0,2.786,0
COVID19Casos,PR,União da Vitória,Interior,9/2023,105.606,6.0,1.169,0
COVID19Casos,PR,Uniflor,Interior,9/2023,3.972,1.0,28.0,0
COVID19Casos,PR,Uraí,Interior,9/2023,8.988,0.0,259.0,0
COVID19Casos,PR,Ventania,Interior,9/2023,15.503,3.0,399.0,0
COVID19Casos,PR,Vera Cruz do Oeste,Interior,9/2023,14.744,5.0,392.0,0
COVID19Casos,PR,Verê,Interior,9/2023,16.793,0.0,203.0,0
COVID19Casos,PR,Virmond,Interior,9/2023,7.014,0.0,56.0,0
COVID19Casos,PR,Vitorino,Interior,9/2023,14.922,1.0,280.0,0
COVID19Casos,PR,Wenceslau Braz,Interior,9/2023,35.911,5.0,686.0,0
COVID19Casos,PR,Xambrê,Interior,9/2023,9.790,1.0,126.0,0
COVID19Casos,RJ,,Interior,9/2023,0,0.0,0.0,0
COVID19Casos,RJ,Angra dos Reis,Interior,9/2023,194.184,46.0,4.347,0
COVID19Casos,RJ,Aperibé,Interior,9/2023,15.335,4.0,245.0,0
COVID19Casos,RJ,Araruama,Interior,9/2023,79.087,6.0,3.674,1
COVID19Casos,RJ,Areal,Interior,9/2023,17.192,0.0,392.0,0
COVID19Casos,RJ,Armação dos Búzios,Interior,9/2023,65.016,6.0,581.0,0
COVID19Casos,RJ,Arraial do Cabo,Interior,9/2023,28.082,33.0,378.0,0
COVID19Casos,RJ,Barra do Piraí,Interior,9/2023,92.853,9.0,3.179,2
COVID19Casos,RJ,Barra Mansa,Interior,9/2023,343.262,14.0,5.362,0
